Date, IOC.NS(percentage_actual%), IOC.NS(percentage_predict%)
2018-06-11,-1.0976278622128752,0.12219861382618546
2018-06-12,0.6029215215435885,-0.8252166211605072
2018-06-13,0.5425540684845104,0.43654455803334713
2018-06-14,-2.0693692734512816,0.2964996499940753
2018-06-15,-2.265277527128353,-1.7118487507104874
2018-06-18,3.536511852982133,-1.6864471137523651
2018-06-19,-3.143527640037396,2.650386095046997
2018-06-20,-1.934711200191445,-2.84214299172163
2018-06-21,2.848755420567181,-1.6446331515908241
2018-06-22,-0.14705882352941177,2.311582863330841
2018-06-25,-1.5835039138541778,-0.5482985638082027
2018-06-26,-0.3297380345893323,-1.3863378204405308
2018-06-27,-7.1635140330868206,-0.01163874039775692
2018-06-28,-0.8422337165940288,-5.3748659789562225
2018-06-29,1.0576883951822915,-1.2044436298310757
2018-07-02,-1.4964236157612472,0.27365805581212044
2018-07-03,1.0302679150510905,-2.022021822631359
2018-07-04,-0.032208084868156205,0.3447191324084997
2018-07-05,-0.16129032258064516,-0.09123908821493387
2018-07-06,1.0848736320037673,-0.2431326312944293
2018-07-09,0.38144061784804906,0.9711536578834057
2018-07-10,-1.3204528513737923,0.4809946287423372
2018-07-11,-0.4529258715108294,-0.8617302402853966
2018-07-12,1.4663710310855131,-0.153047451749444
2018-07-13,1.4142048483241898,1.2870191596448421
2018-07-16,-1.0158768911210319,1.1481253430247307
2018-07-17,4.226206796725926,-0.6979628466069698
2018-07-18,1.644736872125231,3.6651059985160828
2018-07-19,-0.8443871355342127,1.5523850917816162
2018-07-20,-2.9493945420624788,-0.44778231531381607
2018-07-23,0.8923058143028847,-1.6923502087593079
2018-07-24,1.4852967526946634,0.933326967060566
2018-07-25,-1.1342677961351013,1.0089735500514507
2018-07-26,-2.707810433955917,-1.1553325690329075
2018-07-27,3.9903210932747486,-2.0735345780849457
2018-07-30,0.6308219110897983,3.1221233308315277
2018-07-31,-1.2777552581311655,0.22610751911997795
2018-08-01,2.172615414574033,-1.1502081528306007
2018-08-02,0.4149359578571594,2.0611099898815155
2018-08-03,-0.08899074088910894,0.4125474952161312
2018-08-06,-0.23788829604102696,-0.061918620485812426
2018-08-07,-0.9000900419664785,0.0856307684443891
2018-08-08,-0.4520795826357733,-0.5719574633985758
2018-08-09,-0.302297471856574,-0.3640591399744153
2018-08-10,0.571092378824489,-0.3178035840392113
2018-08-13,-3.5480936343539993,0.2862791996449232
2018-08-14,0.031115776420280423,-2.8483783826231956
2018-08-16,-1.3880106928972793,-0.16039214096963406
2018-08-17,0.6581028089464799,-1.2945801950991154
2018-08-20,-0.5672922722333501,0.033787236316129565
2018-08-21,-0.6024077150451567,-0.6817941553890705
2018-08-23,-2.8031311752590367,-0.67618228495121
2018-08-24,0.5510574415012156,-2.2610150277614594
2018-08-27,1.1851415958874585,0.1983144786208868
2018-08-28,-0.3535860115507707,0.7559555117040873
2018-08-29,0.6070268039886182,-0.49310484901070595
2018-08-30,-1.4586709886547813,0.5226758774369955
2018-08-31,0.8357460792368152,-0.9672087617218494
2018-09-03,-0.35484067855342744,0.696142390370369
2018-09-04,-1.6726816023640563,-0.18331874161958694
2018-09-05,0.229061581495563,-1.339803822338581
2018-09-06,0.5208352994586906,0.1646410790272057
2018-09-07,-0.1303860593151131,0.36262578796595335
2018-09-10,-1.5557701405152107,-0.23162011057138443
2018-09-11,-0.23225355713566098,-1.231840718537569
2018-09-12,-1.0730991141715562,-0.2250899327918887
2018-09-14,3.9613487255938002,-0.9357710368931293
2018-09-17,0.8304075544016514,2.989768795669079
2018-09-18,-2.588464475920612,0.7223663851618767
2018-09-19,0.6186889803720601,-1.9096635282039642
2018-09-21,2.908625369747054,0.8005412295460701
2018-09-24,-2.0651803880390394,2.521255612373352
2018-09-25,-0.5189770246082752,-1.6615454107522964
2018-09-26,0.19423959707706998,-0.32277728896588087
2018-09-27,-1.1791700777783443,0.3586814971640706
2018-09-28,0.45648006466900415,-1.067080069333315
2018-10-01,0.3897309883859749,0.17205532640218735
2018-10-03,2.809341615979035,0.23681195452809334
2018-10-04,-12.900919779773155,2.1494532003998756
2018-10-05,-18.84794529843825,-9.248200803995132
2018-10-08,5.4465322430682965,-13.412503898143768
2018-10-09,-1.7937194625945379,0.46524624340236187
2018-10-10,1.0887084468718498,-3.0270034447312355
2018-10-11,5.343511450381679,-1.727856695652008
2018-10-12,2.165790910137238,3.4791987389326096
2018-10-15,0.8515432279055167,2.1025165915489197
2018-10-16,0.2953074237699833,1.2638919986784458
2018-10-17,-2.380947712640678,1.26594677567482
2018-10-19,0.6383709227860545,-0.880160741508007
2018-10-22,-2.6204191880419074,0.9849240072071552
2018-10-23,0.19230769230769232,-1.5138114802539349
2018-10-24,5.488915219374347,0.0006425701485568425
2018-10-25,1.8201305786337318,4.474639892578125
2018-10-26,-1.779885445453568,1.857166551053524
2018-10-29,2.6864638626667965,-1.049098651856184
2018-10-30,-3.778425371369027,2.5662828236818314
2018-10-31,1.552902812477579,-2.3402350023388863
2018-11-01,2.396904482888966,0.9278177283704281
2018-11-02,4.317027923429595,2.053007110953331
2018-11-05,-5.6664267821215715,3.4845758229494095
2018-11-06,-2.147795280051814,-4.019952937960625
2018-11-07,1.1514867793214467,-1.7680170014500618
2018-11-09,1.906104528472697,0.833654124289751
2018-11-12,-4.887071970074018,1.0869215242564678
2018-11-13,4.490799942590693,-4.006389528512955
2018-11-14,2.751031752345016,3.032544255256653
2018-11-15,0.8523696229284099,2.4770110845565796
2018-11-16,-2.3020492866849054,0.6523873191326857
2018-11-19,-0.5612087229961988,-1.3742567971348763
2018-11-20,-2.517080131740245,-0.13579720398411155
2018-11-21,1.8008495351996328,-1.8408708274364471
2018-11-22,-2.423150888618897,1.033206470310688
2018-11-26,-0.9492538011878345,-1.9825829192996025
2018-11-27,1.083423642516046,-1.220877282321453
2018-11-28,-3.282352701465811,0.6051974836736917
2018-11-29,0.5932539974404614,-2.728697471320629
2018-11-30,-0.18573550420772994,-0.0981487100943923
2018-12-03,-1.3554239536096055,-0.25307461619377136
2018-12-04,2.1009885536017157,-1.339238602668047
2018-12-05,-1.0052053715935436,1.4325778931379318
2018-12-06,-2.7151074965642925,-0.6211454514414072
2018-12-07,-0.7707129094412332,-2.1737858653068542
2018-12-10,3.4238972047171745,-0.7667496800422668
2018-12-11,-1.8188777648966894,2.578311413526535
2018-12-12,3.049235098576706,-1.2773669324815273
2018-12-13,0.9461338069258914,2.2854845970869064
2018-12-14,2.7256680378871683,1.3108906336128712
2018-12-17,1.1546493820563895,2.4991795420646667
2018-12-18,1.278069846988342,1.5430856496095657
2018-12-19,0.8221973095811291,1.5583837404847145
2018-12-20,1.285092375270628,1.2191656976938248
2018-12-21,-5.796068768168604,1.4425826258957386
2018-12-24,-3.480190182921297,-4.027290269732475
2018-12-26,-0.29707328140018685,-2.9588602483272552
2018-12-27,-0.560119517690054,-0.8343062363564968
2018-12-28,3.1114349831485333,-1.3112653978168964
2018-12-31,-0.8391053417562293,1.596841961145401
2019-01-01,0.4720362461073188,-0.8607224561274052
2019-01-02,-0.32786662895605645,0.135492323897779
2019-01-03,-3.467777093985633,-0.09946880163624883
2019-01-04,0.9705136852374316,-2.6372576132416725
2019-01-07,-0.3746721704264423,0.43611302971839905
2019-01-08,0.41045003862523316,-0.29914972838014364
2019-01-09,-1.5151515151515151,0.06579638575203717
2019-01-10,-1.6166329501055194,-1.1703362688422203
2019-01-11,0.9908560076191602,-1.3883172534406185
2019-01-14,0.8314482827980628,0.5672214087098837
2019-01-15,1.6722407647471287,0.6185639183968306
2019-01-16,0.9204712606107853,1.3219032436609268
2019-01-17,1.3439817847851077,1.0178815573453903
2019-01-18,0.14509408645296318,1.4248568564653397
2019-01-21,-1.6218299344046394,0.578202260658145
2019-01-22,0.2206716134550759,-0.9153292514383793
2019-01-23,0.11021980054824007,0.2838598331436515
2019-01-24,0.5116936642006843,0.16830441309139132
2019-01-25,0.6896529569816243,0.3042589873075485
2019-01-28,0.21731477372393476,0.5228787194937468
2019-01-29,-0.5096446429821239,0.2112876856699586
2019-01-30,-2.0810129975847906,-0.35742188338190317
2019-01-31,1.6806744239514697,-1.6155816614627838
2019-02-01,0.2550953735506235,1.0800236836075783
2019-02-04,-0.9565880133504866,0.19087387481704354
2019-02-05,-1.6074720721378506,-0.8990969508886337
2019-02-06,2.9742516662906855,-1.3176221400499344
2019-02-07,0.14487283145311086,2.1872811019420624
2019-02-08,-3.176382588239534,0.24036006070673466
2019-02-11,1.5090194771104695,-2.4816127493977547
2019-02-12,-0.8163310601229127,1.0509082116186619
2019-02-14,-8.102686201752036,-0.5009189248085022
2019-02-15,0.6377006311872141,-6.206344440579414
2019-02-18,-0.40016007379905266,-0.6978814955800772
2019-02-19,0.5175171447257891,-0.7536494638770819
2019-02-20,2.8615657310971874,-0.4466561134904623
2019-02-21,1.372999975558005,1.907922700047493
2019-02-22,4.446057565896116,1.330984104424715
2019-02-25,1.0101075711553853,4.0015410631895065
2019-02-26,2.5659008059644113,1.7208145931363106
2019-02-27,-0.958130704042074,2.834627777338028
2019-02-28,2.558791183163921,0.21964586339890957
2019-03-01,2.330291710319033,2.58852019906044
2019-03-05,3.644641111082201,2.484571561217308
2019-03-06,0.8069722719520198,3.3160891383886337
2019-03-07,-3.129159150290643,1.1437023058533669
2019-03-08,-1.0087424551340798,-1.9299199804663658
2019-03-11,3.2530905005051682,-0.5344236269593239
2019-03-12,0.25957763752762875,2.4822989478707314
2019-03-13,-3.596642758665966,-0.0981223420239985
2019-03-14,1.5552653928456377,-2.967323549091816
2019-03-15,3.972036706429056,1.0789433494210243
2019-03-18,3.3476639103683,3.059457615017891
2019-03-19,-0.061466567542369864,2.457299269735813
2019-03-20,-2.3270421058126964,0.16204208368435502
2019-03-22,-1.241640821617521,-1.2346179224550724
2019-03-25,4.441741880532645,-0.5657389760017395
2019-03-26,-1.5760216339069526,3.545035794377327
2019-03-27,-0.2167891670061972,-1.4415319077670574
2019-03-28,-0.09299063462276878,-0.1819838653318584
2019-04-01,-1.6383151565929652,0.2144362311810255
2019-04-02,-0.3477730464648718,-1.3907826505601406
2019-04-03,-3.0628850060045747,-0.45576696284115314
2019-04-04,1.1275773417596198,-2.5298859924077988
2019-04-05,2.051120266705726,0.4433712922036648
2019-04-08,-4.209137631063261,1.3408630155026913
2019-04-09,2.155721348971269,-3.549065440893173
2019-04-10,0.766291290076974,1.5346331521868706
2019-04-11,0.8546950749033151,0.7003019563853741
2019-04-12,-1.6736342082884048,0.46627246774733067
2019-04-15,-0.876627339945211,-1.1228621006011963
2019-04-16,1.0918413497511503,-0.5232682917267084
2019-04-18,0.2562518511422586,0.9138482622802258
2019-04-22,-4.240404743583055,0.12412579962983727
2019-04-23,-0.23427450991606846,-3.301803395152092
2019-04-24,2.8608641534244423,-0.35169722978025675
2019-04-25,-0.7203707436146664,2.1200351417064667
2019-04-26,0.09814141268129606,-0.8780395612120628
2019-04-30,3.290096075821843,-0.005626208439934999
2019-05-02,0.031627482496789476,2.911697141826153
2019-05-03,-1.2488070978241348,0.17818158958107233
2019-05-06,0.350991105596178,-0.7680718321353197
2019-05-07,-2.1179537729780513,0.6594447419047356
2019-05-08,-0.8212877957054628,-1.5200641006231308
2019-05-09,-1.0624108764157694,-0.8099428378045559
2019-05-10,-2.0325202411550203,-0.9852513670921326
2019-05-13,-3.5063112103728944,-1.9453922286629677
2019-05-14,0.6963788004849659,-3.1498946249485016
2019-05-15,1.4751244572791595,-0.13940806966274977
2019-05-16,3.572606096287758,0.6828743498772383
2019-05-17,-1.0360880546329905,2.558610774576664
2019-05-20,5.106240472330438,-0.6724823731929064
2019-05-21,-2.7035790856575734,4.541607201099396
2019-05-22,1.2544207053869858,-1.4987258240580559
2019-05-23,-0.8106355543052101,1.3186682015657425
2019-05-24,1.658167125581875,-0.037636098568327725
2019-05-27,3.3292194809396367,1.3905767351388931
2019-05-28,0.7647598796810152,2.849888429045677
2019-05-29,-1.9332651866101775,0.7467075251042843
2019-05-30,0.9879536121497463,-1.1762702837586403
2019-05-31,2.1745732631548873,1.1600678786635399
2019-06-03,2.445488492112411,1.812920719385147
2019-06-04,-2.6307775531639814,1.823212392628193
2019-06-06,-1.1005827075332886,-1.8883561715483665
2019-06-07,0.15262514978159344,-0.5286872386932373
2019-06-10,-1.9607900871151989,0.2248449483886361
2019-06-11,1.1384652944711537,-1.8302246928215027
2019-06-12,0.030761643075387052,0.5840536206960678
2019-06-13,-1.1512172611375155,-0.18097555730491877
2019-06-14,-0.5632001747790173,-1.170159038156271
2019-06-17,-2.8976174575477995,-0.5172159057110548
2019-06-18,1.4906380816415419,-2.358062192797661
2019-06-19,-2.1049223630014673,0.8387167938053608
2019-06-20,1.499206445624003,-1.8813073635101318
2019-06-21,-1.8849488342126932,0.8115734905004501
2019-06-24,-1.1838230947914494,-1.5095323324203491
2019-06-25,1.649419761374657,-1.1453265324234962
2019-06-26,0.2258734118229571,1.2508513405919075
2019-06-27,1.053645651956584,0.08354190504178405
2019-06-28,-0.4490136205496257,0.8067194372415543
2019-07-01,-2.8025058826583478,-0.11662570759654045
2019-07-02,1.9715598654977664,-2.0078103989362717
2019-07-03,0.9285923822727945,1.5968000516295433
2019-07-04,0.25551526507552247,0.7593919057399035
2019-07-05,-2.8580855392493256,0.09788855677470565
2019-07-08,-5.657753366069729,-2.031056210398674
2019-07-09,4.854683712703396,-4.256264492869377
2019-07-10,-2.1937226688452287,3.3582989126443863
2019-07-11,-0.16903313746921161,-2.017044462263584
2019-07-12,-0.715006979453992,-0.7516260724514723
2019-07-15,-0.9972574057077108,-0.496088108047843
2019-07-16,1.122073526712323,-0.9733652696013451
2019-07-17,-0.13619131081357136,0.6810765247792006
2019-07-18,0.5081300602887551,-0.1392979291267693
2019-07-19,-0.7508574085430888,0.36518999841064215
2019-07-22,0.9800587888821954,-0.44851209968328476
2019-07-23,-0.40718752621228926,0.8471298031508923
2019-07-24,0.4055362332561988,-0.16786031192168593
2019-07-25,-0.8864664888260712,0.3657745895907283
2019-07-26,-3.420303766112253,-0.5560141988098621
2019-07-29,-2.5678141423202985,-2.6439452543854713
2019-07-30,-3.5580524344569286,-2.2730544209480286
2019-07-31,4.163677620023299,-3.2284289598464966
2019-08-01,-1.7159592229883496,2.3638278245925903
2019-08-02,-1.2569293517502311,-1.6122112050652504
2019-08-05,-2.2684310018903595,-1.5188413672149181
2019-08-06,0.1132884466759464,-1.8309606239199638
2019-08-07,-2.635654183321221,-0.26107903104275465
2019-08-08,1.4138372313502856,-2.2481808438897133
2019-08-09,-0.26820391073994254,0.5891493987292051
2019-08-13,-3.6536921512074474,-0.19680890254676342
2019-08-14,0.43495091786234075,-2.9188236221671104
2019-08-16,-0.15841342435024752,-0.06529364618472755
2019-08-19,-0.35770821727011054,-0.1328559243120253
2019-08-20,-1.288249712423419,-0.48476653173565865
2019-08-21,-2.602225375523138,-1.0691119357943535
2019-08-22,-2.758913341090532,-2.095440775156021
2019-08-23,4.071661136598341,-2.452852763235569
2019-08-26,2.151391990631225,2.5623617693781853
2019-08-27,0.19880715705765406,1.9158469513058662
2019-08-28,-2.3189572324952112,0.34556142054498196
2019-08-29,0.6065507405942339,-1.3562791980803013
2019-08-30,-0.9799955961974773,0.6146352272480726
2019-09-03,-4.434965414279051,-0.47510480508208275
2019-09-04,2.575819288263379,-3.3854708075523376
2019-09-05,3.4883709547535906,1.2544753029942513
2019-09-06,1.772351362022742,2.8132881969213486
2019-09-09,-0.23686965554594328,1.5622648410499096
2019-09-11,-0.476000364613023,0.20028583239763975
2019-09-12,-1.3263677698071867,0.07110987789928913
2019-09-13,4.381248509013475,-0.6928370334208012
2019-09-16,-1.2057588603352565,3.4439053386449814
2019-09-17,-2.67572379007367,-0.4422189202159643
2019-09-18,2.3019875838816697,-2.069610543549061
2019-09-19,-1.5451640217090739,1.6675535589456558
2019-09-20,4.790649533999701,-0.991478469222784
2019-09-23,7.080260271203192,3.436204418540001
2019-09-24,-2.847870969828632,6.351104378700256
2019-09-25,1.421464138862575,-1.5777725726366043
2019-09-26,2.663442422852863,1.5707381069660187
2019-09-27,0.6870491096069565,3.0046839267015457
2019-09-30,1.2550820361809298,0.8908155374228954
2019-10-01,0.7741562649936474,1.261993683874607
2019-10-03,2.1087294551843083,1.0017067193984985
2019-10-04,-0.46342067798722986,1.879844255745411
2019-10-07,-1.580367284293616,-0.16283455770462751
2019-10-09,-0.33738192327670663,-1.136605255305767
2019-10-10,0.0,-0.2725327853113413
2019-10-11,-3.3472826053415132,-0.2148517407476902
2019-10-14,0.9326467036377375,-2.9117215424776077
2019-10-15,1.1608036761127376,0.17366018146276474
2019-10-16,-0.6183400052312852,0.6131128408014774
2019-10-17,0.580594863499495,-0.8622125722467899
2019-10-18,-0.5494421424680378,0.3035751869902015
2019-10-22,0.5803966285004178,-0.3693225793540478
2019-10-23,-1.3494788569150087,0.41184998117387295
2019-10-24,-2.2646828585488685,-0.9878776967525482
2019-10-25,0.5629859376466417,-1.8335558474063873
2019-10-27,0.42045610200270805,0.2504714531823993
2019-10-29,1.143061368553175,0.18518805736675858
2019-10-30,1.9028120347313489,0.7258641999214888
2019-10-31,-0.23841337701005696,1.621561124920845
2019-11-01,-2.9092249091051063,0.07156699430197477
2019-11-04,-2.847870969828632,-2.0136523991823196
2019-11-05,-1.240873684848312,-2.146667242050171
2019-11-06,-1.0324438299918912,-1.2685676105320454
2019-11-07,0.18402649154796785,-1.340682152658701
2019-11-08,-1.3427847898390697,-0.4715383052825928
2019-11-11,1.1430700457156,-1.4327329583466053
2019-11-13,-1.3074336348155275,0.49419584684073925
2019-11-14,2.1921811225428445,-1.0676851496100426
2019-11-15,-3.9104094719891145,1.547311618924141
2019-11-18,0.6412720361716753,-2.749977633357048
2019-11-19,0.3383435701069079,0.16530993161723018
2019-11-20,-1.6042828124012813,0.40402933955192566
2019-11-21,-1.5515904536086624,-1.340209972113371
2019-11-22,0.6933814592550961,-1.3801956549286842
2019-11-25,0.8024478431641444,0.35448758862912655
2019-11-26,-1.198764899593512,0.5604667123407125
2019-11-27,1.372999975558005,-0.9617260657250881
2019-11-28,1.093924492537353,0.9983530268073082
2019-11-29,-0.87519726688831,1.108355913311243
2019-12-02,-2.137582689831087,-0.491831311956048
2019-12-03,-0.11672676769212062,-1.5315186232328415
2019-12-04,-1.300750134589498,-0.1799913588911295
2019-12-05,-0.7145705023309784,-1.0855472646653652
2019-12-06,-1.2459770123401774,-0.920654833316803
2019-12-09,0.8764928080646165,-1.2471677735447884
2019-12-10,-2.407178192395707,0.27946350164711475
2019-12-11,2.3894862023724954,-1.9496778026223183
2019-12-12,1.990634605979015,1.3775480911135674
2019-12-13,0.11695430525097467,1.7702838405966759
2019-12-16,-1.6646836692192128,0.30748159624636173
2019-12-17,-0.39793075521532717,-0.9929843246936798
2019-12-18,0.3173355939663566,-0.1616699853911996
2019-12-19,1.0596534206845099,0.33923478331416845
2019-12-20,0.0,0.8254022337496281
2019-12-23,-0.7512887311698152,0.10549649596214294
2019-12-24,0.7456864727303345,-0.5075607914477587
2019-12-26,-1.8385316385384325,0.5855095572769642
2019-12-27,1.7282046542781604,-1.292116567492485
2019-12-30,-0.5529262133283596,1.0769742541015148
2019-12-31,-0.8363165247637805,-0.2785115269944072
2020-01-01,0.3175815054991611,-0.7820134982466698
2020-01-02,0.8267740565022146,0.1508435932919383
2020-01-03,-0.11825110578106024,0.6278818007558584
2020-01-06,-1.5612465367649768,-0.0687020889017731
2020-01-07,-0.2810104099119523,-1.1902072466909885
2020-01-08,-2.2158429310199415,-0.3612668486312032
2020-01-09,2.1285152818304467,-1.7640359699726105
2020-01-10,0.7572714000416713,1.1748622171580791
2020-01-13,1.181567574681828,0.6497641559690237
2020-01-14,-0.039397495478426456,0.8949499577283859
2020-01-15,-0.9546576028405384,0.23496008943766356
2020-01-16,-1.2484860276382572,-0.5146071314811707
2020-01-17,-1.2229922391672396,-0.8668854832649231
2020-01-20,-4.382980022024601,-1.0229453444480896
2020-01-21,-2.351913655459476,-3.485264629125595
2020-01-22,-1.0118799035977513,-2.6321468874812126
2020-01-23,3.9712691244942504,-1.6305215656757355
2020-01-24,1.0865048350848845,2.2009775042533875
2020-01-27,-1.8731414515116724,0.8465074934065342
2020-01-28,0.3816832670167042,-1.3871499337255955
2020-01-29,0.338124696162434,0.30589806847274303
2020-01-30,-0.9816487502348571,0.5755089223384857
2020-01-31,-3.2613527343898685,-0.5612988490611315
2020-02-03,-4.997680466420427,-2.3882756009697914
2020-02-04,5.052723941830494,-3.964770957827568
2020-02-05,0.7846503229555385,2.774166688323021
2020-02-06,2.0076941838920637,0.8620872162282467
2020-02-07,0.3829761261635638,1.363854669034481
2020-02-10,-1.4680456851822008,0.7581021171063185
2020-02-11,0.21542438037550163,-0.6688113790005445
2020-02-12,-0.8253732321728191,0.31424970366060734
2020-02-13,-0.3050095635042211,-0.38058338686823845
2020-02-14,0.3040820840669141,-0.3037458285689354
2020-02-17,-2.951695288268953,0.15193724539130926
2020-02-18,0.754548124818112,-2.184213697910309
2020-02-19,1.3572639787948255,-0.011987979814875871
2020-02-20,-1.6918912242670991,0.9193087927997112
2020-02-24,-1.5829940766086428,-1.2787825427949429
2020-02-25,-0.09054423384229582,-1.4971422031521797
2020-02-26,-1.9381619784910924,-0.3731257515028119
2020-02-27,-2.555605214620678,-1.60164013504982
2020-02-28,0.09456120484264184,-2.371625043451786
2020-03-02,-1.7316047182320295,-0.642579747363925
2020-03-03,2.5316498256041333,-1.59497931599617
2020-03-04,-0.046907178680637186,1.2164052575826645
2020-03-05,-1.7175528339195882,0.137388298753649
2020-03-06,-3.9682538481135947,-1.2656649574637413
2020-03-09,-1.4084522176937937,-2.916289120912552
2020-03-11,-2.579979319538328,-1.6359562054276466
2020-03-12,-10.238907672089496,-2.277139201760292
2020-03-13,4.71544550040227,-7.359819859266281
2020-03-16,-2.842812863448803,0.5706286523491144
2020-03-17,-0.3355653436722153,-2.0668499171733856
2020-03-18,-2.0547980400816694,-1.5341686084866524
2020-03-19,0.3979516614731264,-2.0119911059737206
2020-03-20,2.9249465458168307,-0.46261847019195557
